id,click,hour,banner_pos,device_id,device_ip,device_model,device_conn_type,C14,C17,C20,C21,pub_id,pub_domain,pub_category,device_id_count,device_ip_count,user_count,smooth_user_hour_count,user_click_histroy
10028659945951062490,0,14102100,0,a99f214a,d2aad2e7,711ee120,0,15706,1722,100084,79,1fbe01fe,f3845767,28905ebd,5220,12,12,12,
10028663841911511440,1,14102100,0,a99f214a,fe630f98,3db9fde9,0,19016,2162,-1,33,5b08c53b,7687a86e,3e814130,5220,12,12,12,
10028762069414949148,0,14102100,0,a99f214a,43d64c38,99115329,0,18993,2161,-1,157,18859862,b5188ae6,f028772b,5220,12,12,12,
10028808005964468736,0,14102100,0,a99f214a,d2e5e592,1f0bc64f,0,18993,2161,-1,157,02d5151c,64778742,f028772b,5220,12,12,12,
10028926381063393614,0,14102100,0,a99f214a,48c60dcd,8a4875bd,0,15704,1722,100084,79,1fbe01fe,f3845767,28905ebd,5220,12,12,12,
10029116667172265296,0,14102100,1,a99f214a,ad1114fe,88fe1d5d,0,18993,2161,-1,157,faf9c1c2,c8223ee3,f028772b,5220,12,12,12,
10029127738769802404,0,14102100,0,a99f214a,57bce7c6,d787e91b,0,20352,2333,-1,157,543a539e,c7ca3108,3e814130,5220,12,12,12,
10029289556764215760,0,14102100,0,a99f214a,1c306e3a,ff065cf0,2,15706,1722,100084,79,1fbe01fe,f3845767,28905ebd,5220,12,12,12,
10029327953743827349,0,14102100,1,a99f214a,f40a004b,900981af,2,20596,2161,-1,157,72a56356,45368af7,3e814130,5220,12,12,12,
10029329644865739909,1,14102100,1,a99f214a,39eab8a9,900981af,2,20596,2161,-1,157,22d080df,6eb534a7,3e814130,5220,12,12,12,
10030054951926343961,1,14102100,1,a99f214a,82628a01,3d64834e,2,17614,1993,-1,33,d9750ee7,98572c79,f028772b,5220,12,12,12,
10030114320949150367,0,14102100,0,bd544220,661b3005,43e7b962,0,20170,2312,100075,16,ef5ed6b8,fa41b2d8,50e219e0,12,12,12,12,
10030228488972929850,0,14102100,0,a99f214a,5a9054ae,8a4875bd,0,15705,1722,100084,79,1fbe01fe,f3845767,28905ebd,5220,12,12,12,
10030476089267565022,0,14102100,0,a99f214a,59ac940d,779d90c2,0,15704,1722,-1,79,1fbe01fe,f3845767,28905ebd,5220,24,12,12,
10030883472074488363,0,14102100,0,a99f214a,f1a327e7,2d08e606,0,20362,2333,-1,157,543a539e,c7ca3108,3e814130,5220,12,12,12,
10030892756124812337,0,14102100,0,a99f214a,56d535f4,d787e91b,0,20352,2333,-1,157,543a539e,c7ca3108,3e814130,5220,12,12,12,
10031107759553831604,0,14102100,0,a99f214a,bcca3c05,6ce25010,0,20362,2333,-1,157,543a539e,c7ca3108,3e814130,5220,12,12,12,
10031141284541863694,1,14102100,0,a99f214a,65a3b9c7,d4897fef,0,17239,1973,100188,23,d8bb8687,98e6755b,3e814130,5220,12,12,12,
10031235229753459941,0,14102100,0,a99f214a,b1c89e16,7fdd04d2,0,15699,1722,-1,79,1fbe01fe,f3845767,28905ebd,5220,12,12,12,
1003130369744016931,0,14102100,0,a99f214a,06181484,7ac6007f,2,15708,1722,-1,79,1fbe01fe,f3845767,28905ebd,5220,12,12,12,
10031581777340461853,0,14102100,0,a99f214a,66ee8267,8a4875bd,0,15701,1722,-1,79,1fbe01fe,f3845767,28905ebd,5220,12,12,12,
10031998322520623865,0,14102100,0,a99f214a,3f7df484,84ebbcd4,0,17654,1994,100083,33,6c5b482c,7687a86e,3e814130,5220,12,12,12,
10032047607672830726,0,14102100,1,a99f214a,75fd2084,be6db1d7,0,20596,2161,100130,157,070ca277,6087b30a,f028772b,5220,12,12,12,
10032235721168274495,0,14102100,0,a99f214a,c19434f5,04f5b394,0,15708,1722,100084,79,1fbe01fe,f3845767,28905ebd,5220,12,12,12,
10032264153126123156,0,14102100,0,a99f214a,27cab2a3,ecb851b2,0,15705,1722,100084,79,1fbe01fe,f3845767,28905ebd,5220,12,12,12,
10032510561377960885,0,14102100,0,a99f214a,48baca27,cdfde03b,0,20366,2333,-1,157,543a539e,c7ca3108,3e814130,5220,12,12,12,
10032540532403997701,1,14102100,0,175e2558,4655c5a2,a9b05547,0,17081,1921,-1,23,763a42b5,4c26e9ba,50e219e0,12,12,12,12,
10032841083776201932,0,14102100,0,a99f214a,11c67271,d4897fef,0,20362,2333,100188,157,26fa1946,e2a5dc06,3e814130,5220,12,12,12,
10033270906068287723,1,14102100,0,a99f214a,e1a589b1,be6db1d7,0,20346,2331,-1,23,38217daf,449497bc,f028772b,5220,12,12,12,
10033341691920548518,0,14102100,0,a99f214a,3ccb191e,1f0bc64f,0,15701,1722,100084,79,1fbe01fe,f3845767,28905ebd,5220,12,12,12,
10033414113913930936,0,14102100,0,a99f214a,7d683800,5096d134,0,15707,1722,100084,79,1fbe01fe,f3845767,28905ebd,5220,12,12,12,
10033581435242215629,0,14102100,0,a99f214a,693bff3e,8d19d3d4,2,15708,1722,-1,79,1fbe01fe,f3845767,28905ebd,5220,12,12,12,
10033581569437701421,1,14102100,0,a99f214a,0489ce3f,553f099b,0,15703,1722,-1,79,1fbe01fe,f3845767,28905ebd,5220,36,12,12,
10033696441237947377,0,14102100,0,a99f214a,0e00dc8d,a0f5f879,0,15707,1722,100084,79,1fbe01fe,f3845767,28905ebd,5220,12,12,12,
100337827099462582,0,14102100,1,a99f214a,8a457acd,daa861e9,0,19771,2227,100081,48,856e6d3f,58a89a43,f028772b,5220,12,12,12,
10033811465033826980,0,14102100,0,a99f214a,a265fdfe,b4ffa83a,0,20362,2333,-1,157,543a539e,c7ca3108,3e814130,5220,12,12,12,
10034004925027334769,0,14102100,0,a99f214a,d955c2db,8a4875bd,0,20362,2333,-1,157,7697ed3e,c1aa3c04,f028772b,5220,12,12,12,
10034242394638860326,0,14102100,0,a99f214a,bec85b47,1ebc7efd,0,15699,1722,100083,79,1fbe01fe,f3845767,28905ebd,5220,12,12,12,
10034563794835312748,0,14102100,1,a99f214a,1e479f2b,8a4875bd,0,20366,2333,100079,157,5b4d2eda,16a36ef3,f028772b,5220,12,12,12,
10034702490483278389,0,14102100,0,a99f214a,9bec7156,8a4875bd,0,15701,1722,-1,79,1fbe01fe,f3845767,28905ebd,5220,12,12,12,
10035052803926107933,0,14102100,0,a99f214a,5a83756c,1f0bc64f,0,20362,2333,-1,157,543a539e,c7ca3108,3e814130,5220,24,24,24,
10035144090658146784,0,14102100,0,a99f214a,8e195da9,8a4875bd,0,16208,1800,-1,23,6399eda6,968765cd,f028772b,5220,12,12,12,
10035308909297405174,0,14102100,0,a99f214a,b5ab1f7d,8a4875bd,0,15707,1722,100084,79,1fbe01fe,f3845767,28905ebd,5220,12,12,12,
10035355708375832486,0,14102100,0,a99f214a,6fe78038,8a4875bd,0,15701,1722,-1,79,1fbe01fe,f3845767,28905ebd,5220,12,12,12,
10035475414099937795,0,14102100,0,a99f214a,8a6e10a9,1f0bc64f,0,20596,2161,-1,157,04773863,1fa968fc,f028772b,5220,12,12,12,
10035623843685217305,0,14102100,0,a99f214a,b20ecb67,86030d43,0,19771,2227,100075,48,89a490f5,ce307e01,3e814130,5220,12,12,12,
10035738979392155063,0,14102100,0,a99f214a,ddd2926e,ecb851b2,0,15699,1722,-1,79,1fbe01fe,f3845767,28905ebd,5220,48,12,12,
10036789730923212176,1,14102100,0,a99f214a,2496fbc2,cc51a2e1,2,15703,1722,-1,79,1fbe01fe,f3845767,28905ebd,5220,12,12,12,
10036980177628025855,0,14102100,0,a99f214a,6d634183,f50d4405,0,20366,2333,-1,157,543a539e,c7ca3108,3e814130,5220,12,12,12,
10037004173782043582,0,14102100,0,a99f214a,5238bd78,1f0bc64f,0,15704,1722,-1,79,1fbe01fe,f3845767,28905ebd,5220,12,12,12,
10037340278343580133,0,14102100,0,a99f214a,bcbc351d,cd87d528,0,20362,2333,100128,157,52c67a67,c4d600ad,f028772b,5220,12,12,12,
10037810025728838562,0,14102100,1,a99f214a,0c8250d7,88fe1d5d,0,19771,2227,-1,48,5ee41ff2,17d996e6,f028772b,5220,12,12,12,
10037960340011133158,0,14102100,1,a99f214a,580fe8ba,ee007ad3,0,20596,2161,-1,157,93de26ae,7d05db75,335d28a8,5220,12,12,12,
10038150103125219405,1,14102100,0,a99f214a,adb87011,7eef184d,0,17654,1994,100084,33,5b08c53b,7687a86e,3e814130,5220,12,12,12,
10038360270911558535,0,14102100,0,a99f214a,8e447ec0,1f0bc64f,0,15701,1722,-1,79,1fbe01fe,f3845767,28905ebd,5220,24,12,12,
10038537233309784935,0,14102100,0,a99f214a,4cd52145,8a4875bd,0,18993,2161,-1,157,f282ab5a,61eb5bc4,f028772b,5220,12,12,12,
10038574200910794251,0,14102100,0,a99f214a,9b50297f,9d21b1a9,0,20352,2333,-1,157,543a539e,c7ca3108,3e814130,5220,12,12,12,
10038821930512050132,1,14102100,1,a99f214a,bce04f52,88fe1d5d,0,20596,2161,-1,157,fe8cc448,9166c161,0569f928,5220,12,12,12,
10038903193573085496,0,14102100,1,a99f214a,3cf26dcb,8a4875bd,0,20362,2333,100077,157,5b4d2eda,16a36ef3,f028772b,5220,12,12,12,
10038986882226939305,0,14102100,0,a99f214a,e769a4c3,0eb711ec,0,15705,1722,-1,79,1fbe01fe,f3845767,28905ebd,5220,12,12,12,
10039188268655357133,0,14102100,0,a99f214a,d06a3372,1f0bc64f,0,20596,2161,-1,157,f282ab5a,61eb5bc4,f028772b,5220,12,12,12,
10039475935406792420,0,14102100,0,a99f214a,4e37df03,36d749e5,0,15702,1722,-1,79,1fbe01fe,f3845767,28905ebd,5220,12,12,12,
10039696069275453092,0,14102100,0,a99f214a,b76420b1,16954458,0,17654,1994,-1,33,5b08c53b,7687a86e,3e814130,5220,12,12,12,
10039917029838158594,0,14102100,0,a99f214a,c1cbf73f,4ea23a13,0,15708,1722,-1,79,1fbe01fe,f3845767,28905ebd,5220,12,12,12,
10039942169341766270,0,14102100,0,a99f214a,e54c1344,1f0bc64f,0,15707,1722,-1,79,1fbe01fe,f3845767,28905ebd,5220,24,12,12,
10040214148118137106,1,14102100,1,a99f214a,e56d1ac1,8a4875bd,0,15708,1722,-1,79,e151e245,7e091613,f028772b,5220,12,12,12,
1004021878143295576,0,14102100,0,a99f214a,067be8a0,1f0bc64f,0,20346,2331,-1,23,5b08c53b,7687a86e,3e814130,5220,12,12,12,
10040563266286189835,0,14102100,0,a99f214a,fab514ae,4ceb2e0b,0,15703,1722,-1,79,1fbe01fe,f3845767,28905ebd,5220,12,12,12,
10040663545470690641,0,14102100,0,a99f214a,36517d24,7abbbd5c,0,17163,1955,100193,71,6ec06dbd,d262cf1e,f66779e6,5220,12,12,12,
10040726157931293584,0,14102100,0,a99f214a,6406e97b,56f254f5,0,15703,1722,-1,79,1fbe01fe,f3845767,28905ebd,5220,12,12,12,
10040952441164373806,0,14102100,1,a99f214a,06894301,7abbbd5c,0,4687,423,100148,32,e151e245,7e091613,f028772b,5220,12,12,12,
10040983957369893976,0,14102100,0,a99f214a,12ae36b3,a1a7a957,0,20596,2161,-1,157,790c9243,dffed5f8,f028772b,5220,12,12,12,
10040991237561473144,0,14102100,1,a99f214a,c07ccf21,23885c9e,0,15703,1722,-1,79,43d6df75,27e3c518,28905ebd,5220,12,12,12,
10041012542541284799,0,14102100,0,7d98887a,d4cc16fe,a12e847c,0,21688,2496,100075,23,7549fe4f,1e0acfb4,50e219e0,12,12,12,12,
10041262487497213596,0,14102100,1,a99f214a,c1208552,d4897fef,0,16208,1800,100074,23,5b4d2eda,16a36ef3,f028772b,5220,12,12,12,
10041766991447458813,0,14102100,0,a99f214a,8c8dad8f,1ccc7835,0,15703,1722,100084,79,1fbe01fe,f3845767,28905ebd,5220,12,12,12,
10042273042149042625,0,14102100,0,a99f214a,ef8cc324,5096d134,0,15702,1722,-1,79,1fbe01fe,f3845767,28905ebd,5220,12,12,12,
10042383830003237197,0,14102100,0,a99f214a,a6398855,8a4875bd,0,15707,1722,100084,79,1fbe01fe,f3845767,28905ebd,5220,12,12,12,
10042761370740639710,1,14102100,0,a99f214a,664cd55b,be87996b,2,16615,1863,-1,23,89a490f5,ce307e01,3e814130,5220,12,12,12,
1004326673744329635,0,14102100,0,a99f214a,592dcc7c,d787e91b,0,20362,2333,-1,157,543a539e,c7ca3108,3e814130,5220,12,12,12,
10043486339266486052,0,14102100,1,a99f214a,d8bb95cd,900981af,2,18993,2161,-1,157,fd309fe8,f436b08f,72722551,5220,12,12,12,
10043894943177066899,0,14102100,1,a99f214a,07d906d8,ac221d6c,0,9461,901,-1,61,43d6df75,27e3c518,28905ebd,5220,12,12,12,
10043901000132848203,0,14102100,0,a99f214a,61e05c74,44801bc1,0,15699,1722,100084,79,1fbe01fe,f3845767,28905ebd,5220,12,12,12,
1004402950134038739,0,14102100,0,a99f214a,488a9a3e,711ee120,0,15705,1722,-1,79,1fbe01fe,f3845767,28905ebd,5220,24,12,12,
10045456723080423710,0,14102100,1,a99f214a,620a6db1,779d90c2,0,18993,2161,-1,157,fe8cc448,9166c161,0569f928,5220,12,12,12,
10045547290457524324,0,14102100,0,a99f214a,b813d1d6,8a4875bd,0,15699,1722,-1,79,1fbe01fe,f3845767,28905ebd,5220,12,12,12,
10045883484838411177,1,14102100,1,a99f214a,23182210,feb70d53,0,20632,2374,-1,23,e151e245,7e091613,f028772b,5220,12,12,12,
10045968401026161542,0,14102100,0,a99f214a,4fa2167e,76dc4769,0,16071,1784,-1,95,1b171d6d,272c5d9d,f028772b,5220,12,12,12,
10045998204472094065,1,14102100,0,a99f214a,bff9eb12,04f5b394,0,15704,1722,100084,79,d9750ee7,98572c79,f028772b,5220,12,12,12,
10046495301432444321,1,14102100,1,a99f214a,6c7da783,72caa4d9,0,9438,898,100005,61,7dd19f44,9690165f,f028772b,5220,12,12,12,
10046829311650231621,0,14102100,0,a99f214a,6fada2cb,7fdd04d2,0,15701,1722,100084,79,1fbe01fe,f3845767,28905ebd,5220,12,12,12,
10046946081720153059,0,14102100,0,a99f214a,361b0f0c,1ccc7835,0,15699,1722,-1,79,1fbe01fe,f3845767,28905ebd,5220,12,12,12,
10047236141311527952,1,14102100,0,a99f214a,958b1639,2203a096,0,15699,1722,-1,79,1fbe01fe,f3845767,28905ebd,5220,12,12,12,
10047611483795584882,1,14102100,0,a99f214a,19b4af68,711ee120,0,15707,1722,-1,79,1fbe01fe,f3845767,28905ebd,5220,12,12,12,
10047956568026797881,0,14102100,0,a99f214a,5a83756c,1f0bc64f,0,20366,2333,-1,157,543a539e,c7ca3108,3e814130,5220,24,24,24,
10048073230512250990,0,14102100,0,a99f214a,0489ce3f,1ccc7835,0,15699,1722,-1,79,1fbe01fe,f3845767,28905ebd,5220,36,12,12,
10048080666397187832,0,14102100,0,a99f214a,2e7ae0bc,8a4875bd,0,4687,423,100148,32,29229f8e,a10eb148,f028772b,5220,12,12,12,
10048158511558506850,0,14102100,1,a99f214a,535960aa,d4897fef,0,16208,1800,100079,23,5ee41ff2,17d996e6,f028772b,5220,12,12,12,
10048158865190455119,1,14102100,0,a99f214a,afefbd6b,8a4875bd,0,15704,1722,100083,79,d9750ee7,98572c79,f028772b,5220,12,12,12,
10048218738092864442,0,14102100,0,a99f214a,c2eb5feb,2891f384,0,19016,2162,100013,33,5b08c53b,7687a86e,3e814130,5220,12,12,12,
10048391013957607491,0,14102100,0,a99f214a,8c9224ed,a0f5f879,0,15702,1722,-1,79,1fbe01fe,f3845767,28905ebd,5220,12,12,12,
10048447583457364145,1,14102100,0,a99f214a,ddd2926e,d787e91b,0,15703,1722,-1,79,1fbe01fe,f3845767,28905ebd,5220,48,12,12,
1004882406684687494,1,14102100,0,a99f214a,75bb1b58,4ceb2e0b,0,15703,1722,-1,79,1fbe01fe,f3845767,28905ebd,5220,48,12,12,
1004936348583888228,0,14102100,0,a99f214a,ad927933,65c93b38,0,15705,1722,100084,79,1fbe01fe,f3845767,28905ebd,5220,12,12,12,
10049717132264354115,1,14102100,0,a99f214a,f9efa0f0,5096d134,0,15707,1722,-1,79,1fbe01fe,f3845767,28905ebd,5220,12,12,12,
10049912249071122269,0,14102100,0,a99f214a,b671eb19,d5db24c3,0,15704,1722,100084,79,1fbe01fe,f3845767,28905ebd,5220,12,12,12,
10049979360421715317,0,14102100,0,a99f214a,477dd25e,570d21dc,0,20596,2161,-1,157,3e183f99,14878e20,f028772b,5220,12,12,12,
10050013580673177221,0,14102100,0,a99f214a,b67dbe0d,04f5b394,0,15701,1722,100084,79,1fbe01fe,f3845767,28905ebd,5220,12,12,12,
10050161885690905685,0,14102100,1,a99f214a,d86d9a79,76dc4769,0,16208,1800,100075,23,0a742914,510bd839,f028772b,5220,12,12,12,
10050238981989108169,0,14102100,0,a99f214a,cef4d7f9,76b1dc92,0,20596,2161,-1,157,9b124c1e,db7a8013,f028772b,5220,12,12,12,
10050315218334025477,0,14102100,0,a99f214a,8e2d7ba6,0a3aa014,0,20366,2333,-1,157,543a539e,c7ca3108,3e814130,5220,12,12,12,
10050332738545730961,0,14102100,0,a99f214a,b79827b4,a5bce124,0,15708,1722,-1,79,1fbe01fe,f3845767,28905ebd,5220,12,12,12,
10050377686601547446,0,14102100,1,a99f214a,8d8af692,d059466f,0,17037,1934,-1,16,e151e245,7e091613,f028772b,5220,12,12,12,
10050938058905541797,1,14102100,0,a99f214a,ac7c7ff2,ff065cf0,2,15707,1722,-1,79,1fbe01fe,f3845767,28905ebd,5220,12,12,12,
10051403321862382444,0,14102100,0,a99f214a,d1c12c2a,16954458,0,15699,1722,-1,79,1fbe01fe,f3845767,28905ebd,5220,12,12,12,
10051655143706270562,0,14102100,0,a99f214a,0b291331,a5fbe35d,0,17212,1887,-1,23,d7f3460b,f7570339,f028772b,5220,12,12,12,
10051685815199334054,0,14102100,0,a99f214a,88b7c49b,d4897fef,0,19950,1800,-1,23,6399eda6,968765cd,f028772b,5220,12,12,12,
10051974001592427660,0,14102100,0,a99f214a,a06004a3,a9a7b3d8,0,20634,2374,-1,23,bb4524e7,d733bbc3,28905ebd,5220,12,12,12,
10052059252101482181,0,14102100,0,a99f214a,3b001610,3de05cb4,2,15703,1722,100083,79,1fbe01fe,f3845767,28905ebd,5220,12,12,12,
10052059370536054690,0,14102100,0,a99f214a,99682a73,1f0bc64f,0,15707,1722,-1,79,1fbe01fe,f3845767,28905ebd,5220,12,12,12,
10052120460676297343,0,14102100,0,a99f214a,2e5efb77,0eb711ec,0,17654,1994,-1,33,5b08c53b,7687a86e,3e814130,5220,12,12,12,
10052144210227075495,0,14102100,0,a99f214a,75bb1b58,d787e91b,0,15706,1722,-1,79,1fbe01fe,f3845767,28905ebd,5220,48,12,12,
10052369014982523049,0,14102100,0,a99f214a,ab4eeee9,f39b265e,0,15703,1722,-1,79,1fbe01fe,f3845767,28905ebd,5220,12,12,12,
10052561582444813739,1,14102100,0,a99f214a,5ba6ef40,d787e91b,0,15708,1722,-1,79,1fbe01fe,f3845767,28905ebd,5220,12,12,12,
10052627552648869882,1,14102100,1,a99f214a,488a9a3e,31025cda,0,17614,1993,-1,33,d9750ee7,98572c79,f028772b,5220,24,12,12,
10053027485503883989,0,14102100,0,a99f214a,afa320bb,8a4875bd,0,15705,1722,100084,79,1fbe01fe,f3845767,28905ebd,5220,12,12,12,
10053227075550558523,0,14102100,1,a99f214a,e63edf4b,8a4875bd,0,17037,1934,100119,16,e151e245,7e091613,f028772b,5220,12,12,12,
10053390278110817699,0,14102100,1,a99f214a,5eeebcca,a5a2318d,0,20359,2333,-1,157,e151e245,7e091613,f028772b,5220,12,12,12,
10053542360995010370,0,14102100,0,a99f214a,0b0d2a02,ecb851b2,0,15705,1722,-1,79,1fbe01fe,f3845767,28905ebd,5220,12,12,12,
10053587463261056695,0,14102100,0,a99f214a,a9284395,cb349e4e,0,15699,1722,100084,79,1fbe01fe,f3845767,28905ebd,5220,12,12,12,
10053613642033997401,0,14102100,0,a99f214a,9817f3fa,7abbbd5c,0,18993,2161,-1,157,09c3b4c1,2f1172f7,335d28a8,5220,12,12,12,
10053926221002560717,0,14102100,0,a99f214a,85fd459c,76dc4769,0,15708,1722,-1,79,1fbe01fe,f3845767,28905ebd,5220,12,12,12,
10054412349177617913,1,14102100,0,a99f214a,685d2cfa,43836a96,0,19015,2162,100173,33,5b08c53b,7687a86e,3e814130,5220,12,12,12,
10054692613243489559,0,14102100,1,a99f214a,59ac940d,8a4875bd,0,15707,1722,-1,79,43d6df75,27e3c518,28905ebd,5220,24,12,12,
10054765563239787314,0,14102100,0,a99f214a,1e716e38,d787e91b,0,15701,1722,-1,79,1fbe01fe,f3845767,28905ebd,5220,12,12,12,
10055435465659353593,0,14102100,0,a99f214a,8c699be0,ef726eae,0,18993,2161,-1,157,518d6168,92c9e92d,f028772b,5220,12,12,12,
10055700314239054561,1,14102100,0,598b6ac9,d4bc1cbc,cf19f7f7,0,21661,2446,100228,156,84c7ba46,c4e18dd6,50e219e0,12,12,12,12,
10055852557156008929,1,14102100,0,a99f214a,d1536ac6,a5bce124,0,15704,1722,-1,79,1fbe01fe,f3845767,28905ebd,5220,12,12,12,
10055941435962836380,0,14102100,0,a99f214a,0ab3d95a,0153a639,0,15707,1722,100084,79,1fbe01fe,f3845767,28905ebd,5220,12,12,12,
10056857270243132783,1,14102100,0,a99f214a,8fa8b449,a5bce124,0,15701,1722,100083,79,1fbe01fe,f3845767,28905ebd,5220,12,12,12,
10057092029491427808,0,14102100,0,a99f214a,9b346f8e,3de05cb4,2,15707,1722,-1,79,1fbe01fe,f3845767,28905ebd,5220,12,12,12,
1005718687550647588,0,14102100,0,a99f214a,098c1f1b,d787e91b,0,20596,2161,-1,157,f282ab5a,61eb5bc4,f028772b,5220,12,12,12,
10057276843216275043,0,14102100,0,a99f214a,fc90638d,a5bce124,0,20596,2161,100210,157,518d6168,92c9e92d,f028772b,5220,12,12,12,
10057382084158375414,0,14102100,0,a99f214a,d0aa00c7,d787e91b,0,20352,2333,-1,157,543a539e,c7ca3108,3e814130,5220,12,12,12,
10057518165096697011,1,14102100,0,a99f214a,53650af8,1c6a881d,2,16920,1899,-1,117,d6137915,bb1ef334,f028772b,5220,12,12,12,
1005781419460625425,0,14102100,0,a99f214a,c6563308,eb9d69e8,0,15708,1722,-1,79,1fbe01fe,f3845767,28905ebd,5220,36,12,12,
1005821358138072191,0,14102100,0,a99f214a,4a9ed8c4,d787e91b,0,20366,2333,-1,157,543a539e,c7ca3108,3e814130,5220,24,24,24,
1005836312304313520,0,14102100,0,a99f214a,a6df415d,aaffed8f,0,15702,1722,-1,79,1fbe01fe,f3845767,28905ebd,5220,36,12,12,
10058376241903462663,0,14102100,1,a99f214a,1ab4bfab,5ec45883,0,19772,2227,-1,48,5114c672,3f2f3819,3e814130,5220,12,12,12,
10058543072676826255,1,14102100,0,2c01b6dc,07a01ee8,cf19f7f7,0,21660,2446,100228,156,84c7ba46,c4e18dd6,50e219e0,12,12,12,12,
10058616822894840352,0,14102100,0,a99f214a,0f65bd29,49ea3580,0,15704,1722,100084,79,1fbe01fe,f3845767,28905ebd,5220,12,12,12,
10058801181525912053,0,14102100,1,a99f214a,13453fb5,a0f5f879,0,19950,1800,100077,23,856e6d3f,58a89a43,f028772b,5220,12,12,12,
10059243968861188634,0,14102100,0,a99f214a,55ddbd1e,1f883dc7,0,15701,1722,-1,79,1fbe01fe,f3845767,28905ebd,5220,12,12,12,
10059382463401589371,0,14102100,0,a99f214a,a1463f22,711ee120,0,15701,1722,100084,79,1fbe01fe,f3845767,28905ebd,5220,12,12,12,
10059426879354964753,1,14102100,0,a99f214a,03fdc963,8a4875bd,0,15708,1722,-1,79,1fbe01fe,f3845767,28905ebd,5220,12,12,12,
10059634027417120074,0,14102100,0,665bffed,a0fcd541,5be1ba3d,0,19665,2253,100221,52,2c4ed2f7,c4e18dd6,50e219e0,12,12,12,12,
10059770889563924601,0,14102100,1,a99f214a,c0eecf7d,c9e27f06,0,20359,2333,-1,157,e151e245,7e091613,f028772b,5220,12,12,12,
100597870766280117,0,14102100,0,a99f214a,f54a3f26,d787e91b,0,15701,1722,100084,79,1fbe01fe,f3845767,28905ebd,5220,12,12,12,
10059903031685525145,0,14102100,0,a99f214a,8a014cbb,04f5b394,0,15702,1722,-1,79,1fbe01fe,f3845767,28905ebd,5220,24,12,12,
10059930153446771583,0,14102100,0,a99f214a,788b38df,0d9ae625,0,20596,2161,-1,157,030440fe,08ba7db9,76b2941d,5220,12,12,12,
10060030129938455287,0,14102100,0,a99f214a,a6df415d,d25693ce,0,15704,1722,-1,79,1fbe01fe,f3845767,28905ebd,5220,36,12,12,
10060080737601186118,0,14102100,0,a99f214a,c6e93acc,8a4875bd,0,15701,1722,100084,79,1fbe01fe,f3845767,28905ebd,5220,12,12,12,
1006010262171585508,0,14102100,0,a99f214a,470f78e3,24f6b932,0,20362,2333,-1,157,543a539e,c7ca3108,3e814130,5220,12,12,12,
10060334205623955530,1,14102100,0,a99f214a,addff413,7dc3b26e,0,17653,1994,100083,33,5b08c53b,7687a86e,3e814130,5220,12,12,12,
10060395879435434399,1,14102100,0,a99f214a,75bb1b58,06fbfd42,0,17914,2043,-1,32,d9750ee7,98572c79,f028772b,5220,48,12,12,
10060581628140832147,0,14102100,0,a99f214a,5602e60e,76dc4769,0,15703,1722,-1,79,1fbe01fe,f3845767,28905ebd,5220,12,12,12,
10060975914397782703,0,14102100,0,a99f214a,a98e3a73,d787e91b,0,20362,2333,-1,157,543a539e,c7ca3108,3e814130,5220,36,36,36,
10061045774654924742,0,14102100,0,a99f214a,d74921c8,a0f5f879,0,15703,1722,-1,79,1fbe01fe,f3845767,28905ebd,5220,12,12,12,
1006124629380414709,0,14102100,0,a99f214a,e431a9ea,d787e91b,0,20352,2333,-1,157,543a539e,c7ca3108,3e814130,5220,12,12,12,
10061504987622561410,0,14102100,0,a99f214a,9a24ad27,8a4875bd,0,15707,1722,-1,79,1fbe01fe,f3845767,28905ebd,5220,12,12,12,
10061821744591918171,1,14102100,0,a99f214a,20207c37,2cd8ff6d,0,19666,2253,-1,52,f9c69707,e16ceb4b,28905ebd,5220,12,12,12,
10061821747993429950,0,14102100,0,a99f214a,e392b625,3bd9e8e7,0,15704,1722,100084,79,1fbe01fe,f3845767,28905ebd,5220,12,12,12,
10061997110714490879,0,14102100,0,a99f214a,74169322,ecb851b2,0,15707,1722,100084,79,1fbe01fe,f3845767,28905ebd,5220,12,12,12,
10062049704166034121,0,14102100,0,a99f214a,3d4a9d17,36d749e5,0,15701,1722,-1,79,1fbe01fe,f3845767,28905ebd,5220,12,12,12,
10062252582058819058,0,14102100,0,a99f214a,eae264e8,5d379d53,0,20366,2333,-1,157,543a539e,c7ca3108,3e814130,5220,12,12,12,
10062312627633209085,0,14102100,1,a99f214a,2b627973,d34f4c90,0,17037,1934,-1,16,e151e245,7e091613,f028772b,5220,12,12,12,
10062417574524163168,0,14102100,0,a99f214a,b6c1c385,8a4875bd,0,15704,1722,100083,79,1fbe01fe,f3845767,28905ebd,5220,12,12,12,
10062513208197721234,0,14102100,0,a99f214a,4ae66a37,9e3836ff,0,17654,1994,-1,33,6c5b482c,7687a86e,3e814130,5220,12,12,12,
10062620173929112974,0,14102100,1,a99f214a,80bc4b63,46d98882,0,19771,2227,100074,48,5b4d2eda,16a36ef3,f028772b,5220,12,12,12,
10062787181155829754,0,14102100,0,a99f214a,d9cb1cd8,8a4875bd,0,15708,1722,-1,79,1fbe01fe,f3845767,28905ebd,5220,12,12,12,
10062819576087295670,0,14102100,0,a99f214a,a7f7e863,d5db24c3,0,15699,1722,100084,79,1fbe01fe,f3845767,28905ebd,5220,12,12,12,
