Id,Sales
3996,5834.9316
3997,7431.1567
3998,6745.4873
3999,4887.3486
4000,5592.072
4001,8423.122
4002,4690.4004
4003,4828.573
4004,2138.3447
4005,4142.903
4006,3435.868
4007,3106.0752
4008,5439.309
4009,14445.204
4010,5078.4004
4011,2819.6475
4012,4385.014
4013,3877.5327
4014,2755.9946
4015,1953.1538
4016,4107.186
4017,4595.0913
4018,2919.3599
4019,6770.1484
4020,12629.497
4021,2972.4126
4022,4399.288
4023,3736.6719
4024,4492.636
4025,3506.8408
4026,5330.8286
4027,3940.5237
4028,3823.9182
4029,4637.9775
4030,4102.648
4031,3913.4624
4032,6393.6074
4033,2868.8586
4034,5129.9443
4035,6836.3228
4036,4015.646
4037,4088.7314
4038,3761.987
4039,2977.5454
4040,4150.165
4041,7334.6494
4042,3992.4236
4043,2932.815
4044,5675.1514
4045,4728.0884
4046,4329.7954
4047,4031.586
4048,4940.2847
4049,10299.663
4050,6664.625
4051,3383.4556
4052,3751.1255
4053,5010.967
4054,5630.748
4055,3851.4697
4056,4715.9136
4057,4032.0051
4058,6731.0776
4059,5975.2925
4060,2379.9622
4061,5475.346
4062,4980.0986
4063,5536.841
4064,5443.918
4065,9762.117
4066,5670.195
4067,3655.626
4068,3892.817
4069,1746.4716
4070,3908.422
4071,16472.73
4072,2039.9614
4073,4233.578
4074,4526.676
4075,4986.9917
4076,6186.997
4077,6322.1523
4078,5165.0557
4079,3510.0537
4080,2719.1335
4081,7755.914
4082,3813.2454
4083,6559.757
4084,7579.384
4085,3767.938
4086,5900.8413
4087,4510.2627
4088,3004.6018
4089,4120.627
4090,2403.1375
4091,2783.3967
4092,6302.1875
4093,5902.8228
4094,2124.683
4095,6677.045
4096,5227.218
4097,3757.6294
4098,4894.706
4099,3273.379
4100,2607.788
4101,3578.081
4102,4945.3154
4103,2322.3477
4104,5451.6553
4105,3176.0044
4106,3893.3367
4107,5414.844
4108,3221.342
4109,4523.995
4110,7677.338
4111,5030.017
4112,5900.8525
4113,5031.217
4114,5592.3115
4115,7305.3467
4116,5202.0493
4117,3419.7502
4118,4556.372
4119,3542.1365
4120,3812.2415
4121,6508.769
4122,4861.859
4123,4886.174
4124,8584.27
4125,6255.737
4126,1948.1238
4127,6961.735
4128,5278.8975
4129,4371.174
4130,7644.3623
4131,4293.9053
4132,6021.585
4133,4812.8013
4134,4204.4287
4135,3168.1003
4136,5184.0044
4137,6934.0674
4138,2453.5725
4139,6771.3433
4140,4642.5723
4141,5139.6914
4142,5550.806
4143,3084.7314
4144,6907.0303
4145,1585.9585
4146,4604.424
4147,4024.0361
4148,2237.8113
4149,6004.247
4150,6255.6416
4151,8032.2114
4152,5913.9077
4153,3868.0015
4154,4146.936
4155,3974.3213
4156,6783.852
4157,2259.6814
4158,2629.3801
4159,8405.186
4160,11835.187
4161,4149.239
4162,6464.3096
4163,4055.5042
4164,5094.615
4165,4140.248
4166,1418.5548
4167,5564.1274
4168,3993.3833
4169,5158.798
4170,8654.2705
4171,6254.5796
4172,3737.802
4173,3675.6343
4174,2560.5496
4175,1125.6471
4176,5234.5024
4177,9084.511
4178,4133.6304
4179,4707.2847
4180,2651.92
4181,5200.715
4182,6149.0034
4183,5319.207
4184,8312.712
4185,3222.4453
4186,4294.876
4187,3371.8013
4188,7165.444
4189,3571.2473
4190,2390.5796
4191,3035.727
4192,3749.1294
4193,4336.736
4194,4046.5698
4195,4481.4653
4196,5551.177
4197,5101.744
4198,4075.181
4199,4075.1033
4200,6434.8916
4201,5657.85
4202,4824.5176
4203,2235.014
4204,4156.595
4205,3791.844
4206,3595.0989
4207,5319.0903
4208,9168.93
4209,5830.2637
4210,4394.9595
4211,6035.063
4212,6405.0884
4213,8836.966
4214,3350.6162
4215,3773.294
4216,3266.7532
4217,4993.918
4218,4517.8066
4219,6006.04
4220,5138.951
4221,5136.942
4222,2837.6453
4223,5719.5605
4224,3431.4165
4225,3267.8066
4226,4253.1323
4227,3190.9644
4228,4720.081
4229,5013.7686
4230,4222.3096
4231,6375.8125
4232,3241.5552
4233,3733.9675
4234,4371.299
4235,4444.6147
4236,7171.8984
4237,4283.4243
4238,5894.265
4239,4417.0493
4240,3377.957
4241,8035.2
4242,2899.8132
4243,9160.975
4244,4061.3267
4245,3776.4736
4246,6477.6167
4247,4691.837
4248,3448.6055
4249,4982.76
4250,2694.8567
4251,2897.8552
4252,5335.753
4253,5542.7803
4254,8232.06
4255,4479.508
4256,5769.813
4257,3282.222
4258,4226.7866
4259,2863.902
4260,9516.774
4261,5141.4663
4262,11964.639
4263,4539.1934
4264,3311.73
4265,13000.975
4266,4454.6914
4267,2992.0417
4268,5746.5635
4269,5631.5054
4270,4956.1484
4271,5702.706
4272,3640.8352
4273,2363.9458
4274,5151.289
4275,3629.7312
4276,2744.0337
4277,5385.4736
4278,4466.0938
4279,17568.807
4280,5218.276
4281,4022.3245
4282,3779.9407
4283,6014.886
4284,3729.048
4285,5960.0776
4286,4895.089
4287,5702.233
4288,5962.642
4289,4158.721
4290,3279.1423
4291,5267.942
4292,5123.6265
4293,4294.446
4294,6179.536
4295,5958.2188
4296,3177.2104
4297,4226.952
4298,6962.432
4299,7645.2954
4300,6216.9595
4301,6843.1924
4302,3062.4004
4303,5346.268
4304,2233.1807
4305,7693.5234
4306,8070.6855
4307,9489.674
4308,5920.805
4309,2402.7144
4310,4318.634
4311,5626.308
4312,7613.4736
4313,3772.7793
4314,5802.7124
4315,4590.6357
4316,5818.131
4317,2372.1638
4318,7556.3433
4319,4196.867
4320,7525.9536
4321,6040.7476
4322,3496.8726
4323,8735.85
4324,6223.0107
4325,4898.382
4326,3737.952
4327,7411.8955
4328,10068.987
4329,5828.64
4330,5223.121
4331,8202.379
4332,7318.6187
4333,5652.855
4334,6236.095
4335,2310.2505
4336,2474.1562
4337,4677.9927
4338,6053.7026
4339,8621.259
4340,7777.738
4341,4116.7646
4342,7851.857
4343,8689.058
4344,5115.9834
4345,2935.0007
4346,10691.104
4347,3203.4512
4348,4453.7056
4349,6981.631
4350,3742.776
4351,5732.472
4352,2956.3115
4353,5530.665
4354,4930.516
4355,5948.894
4356,7673.253
4357,6825.325
4358,5484.1743
4359,3399.2368
4360,7781.804
4361,12071.535
4362,5070.9023
4363,2717.5479
4364,6180.9863
4365,5942.299
4366,6577.695
4367,9416.696
4368,2215.3408
4369,7542.8057
4370,4487.3257
4371,5942.4517
4372,6584.518
4373,2593.6565
4374,4335.2344
4375,4812.8057
4376,7288.066
4377,6604.5894
4378,4136.8135
4379,4647.6943
4380,6999.3267
4381,5988.1187
4382,5138.0884
4383,6173.4443
4384,4051.9236
4385,6385.9766
4386,4492.495
4387,2851.3875
4388,5419.5464
4389,5921.5337
4390,6324.6494
4391,6933.1216
4392,7394.017
4393,3631.9478
4394,7704.568
4395,3111.372
4396,3369.1616
4397,7652.007
4398,6300.9736
4399,7061.3125
4400,8897.843
4401,6629.9624
4402,5086.875
4403,6644.441
4404,7118.251
4405,4164.0127
4406,2778.3176
4407,4825.88
4408,4619.09
4409,4336.698
4410,3159.1428
4411,5453.611
4412,6587.395
4413,5971.3843
4414,5926.5625
4415,2904.8013
4416,5897.6284
4417,6896.563
4418,3448.5298
4419,5681.651
4420,3456.0518
4421,5171.3857
4422,3466.436
4423,3991.6238
4424,4552.87
4425,6947.0757
4426,6113.0503
4427,6639.031
4428,14250.51
4429,3981.7666
4430,5222.927
4431,9775.674
4432,5418.7246
4433,8027.915
4434,6138.285
4435,5483.4316
4436,6375.5996
4437,4417.3193
4438,4863.7607
4439,7641.1694
4440,4752.954
4441,2552.519
4442,3314.603
4443,7372.2505
4444,9542.114
4445,5821.673
4446,6291.341
4447,4351.774
4448,2452.7898
4449,1875.6792
4450,3509.374
4451,5592.621
4452,6961.463
4453,5415.247
4454,6767.0625
4455,7760.2573
4456,7556.61
4457,7208.672
4458,4851.3613
4459,7953.7495
4460,8955.543
4461,3421.63
4462,4936.5913
4463,4788.358
4464,6218.822
4465,3189.759
4466,4929.66
4467,4383.5337
4468,8277.639
4469,5779.0825
4470,6890.8296
4471,6564.47
4472,4535.9644
4473,7622.418
4474,16190.932
4475,7859.837
4476,3775.112
4477,3192.5142
4478,6074.34
4479,6201.679
4480,4191.4062
4481,9605.503
4482,17330.643
4483,5091.098
4484,2816.495
4485,10343.717
4486,3510.1443
4487,5413.77
4488,3449.4019
4489,5707.4023
4490,4326.74
4491,6806.381
4492,4843.552
4493,5131.0654
4494,9278.03
4495,5867.889
4496,5956.5024
4497,6935.8335
4498,5306.178
4499,6592.4927
4500,9003.873
4501,4886.0996
4502,5512.816
4503,3992.2788
4504,3331.4453
4505,5261.0923
4506,4569.0806
4507,4858.169
4508,8235.248
4509,7649.7593
4510,7607.1367
4511,4103.2427
4512,3932.0938
4513,4118.3438
4514,4848.697
4515,6678.949
4516,2748.2898
4517,6497.139
4518,5197.5557
4519,8015.0767
4520,5523.0947
4521,4148.234
4522,3068.5884
4523,2570.0542
4524,8300.669
4525,5727.433
4526,5256.1265
4527,11493.124
4528,7200.034
4529,3950.6519
4530,5710.441
4531,2394.549
4532,4078.4788
4533,3886.3164
4534,3717.0261
4535,8727.863
4536,4342.4604
4537,8724.001
4538,10309.265
4539,5776.614
4540,5257.5757
4541,5047.507
4542,4757.4355
4543,4740.5347
4544,10406.5625
4545,6379.596
4546,7035.537
4547,3226.0842
4548,5321.704
4549,5551.521
4550,7102.571
4551,6389.3213
4552,5175.575
4553,6195.7607
4554,5094.003
4555,8018.5405
4556,6358.2617
4557,6682.932
4558,8792.86
4559,6404.893
4560,8458.247
4561,3483.1492
4562,5514.5723
4563,4735.2603
4564,8466.028
4565,6728.1636
4566,6983.7485
4567,5870.391
4568,7384.7983
4569,4483.5903
4570,6092.56
4571,5963.029
4572,3043.1094
4573,11869.245
4574,16041.072
4575,7007.77
4576,5897.257
4577,6454.187
4578,8041.8013
4579,7810.082
4580,2485.4355
4581,4313.6646
4582,5150.965
4583,8080.059
4584,2587.0112
4585,4205.339
4586,5024.5454
4587,4903.529
4588,4837.8726
4589,3036.7756
4590,2880.2366
4591,7322.913
4592,3665.9067
4593,4710.0063
4594,5495.4536
4595,4816.976
4596,8720.749
4597,11096.891
4598,4686.273
4599,7196.3267
4600,6186.23
4601,10485.47
4602,4874.6753
4603,2780.0835
4604,5223.4
4605,10800.469
4606,3947.8037
4607,6785.2046
4608,1955.4138
4609,3887.4214
4610,6337.397
4611,6306.6133
4612,5241.4976
4613,9154.503
4614,8431.94
4615,7702.224
4616,3957.0032
4617,10158.959
4618,2087.2559
4619,3510.2212
4620,6484.874
4621,4823.1694
4622,10121.434
4623,2467.2178
4624,4961.465
4625,5430.812
4626,7601.523
4627,9744.777
4628,4888.7007
4629,2674.9106
4630,7543.5825
4631,9891.862
4632,4322.1943
4633,5306.715
4634,8846.85
4635,5565.943
4636,4872.3604
4637,3690.3904
4638,7719.9565
4639,4147.11
4640,12084.794
4641,6759.5923
4642,13174.075
4643,6411.9165
4644,4216.506
4645,2141.0283
4646,5844.707
4647,5780.334
4648,4943.5845
4649,8810.632
4650,5462.3833
4651,2604.1968
4652,6727.5986
4653,3232.165
4654,8905.68
4655,6912.738
4656,6766.9336
4657,7935.3667
4658,4598.9805
4659,6628.603
4660,7095.732
4661,5451.4316
4662,6983.8154
4663,3382.636
4664,8551.427
4665,6028.7227
4666,3419.398
4667,4611.8564
4668,7831.625
4669,5458.3677
4670,3709.3894
4671,4828.836
4672,5308.598
4673,5254.237
4674,4594.697
4675,8863.683
4676,4463.939
4677,3294.0884
4678,5875.203
4679,5080.7744
4680,2873.3533
4681,4663.1924
4682,8321.564
4683,6842.579
4684,9621.513
4685,7682.5024
4686,6887.5376
4687,5609.1934
4688,4220.9404
4689,9522.149
4690,7513.4165
4691,7170.777
4692,4901.733
4693,5068.871
4694,4695.741
4695,2326.3672
4696,12007.966
4697,6161.5264
4698,5440.217
4699,4849.2793
4700,1393.1056
4701,7596.4785
4702,6141.319
4703,5807.574
4704,3917.1562
4705,5781.139
4706,4995.18
4707,3980.3425
4708,10007.206
4709,4531.588
4710,4603.2114
4711,3541.2378
4712,2572.3613
4713,4565.7476
4714,12811.439
4715,3789.9744
4716,5453.5747
4717,4804.5083
4718,3807.6477
4719,3121.9834
4720,5966.9487
4721,2359.59
4722,9380.123
4723,5762.0913
4724,2571.8447
4725,7906.356
4726,2261.3713
4727,3696.567
4728,8890.311
4729,7345.9917
4730,7774.5483
4731,2328.7588
4732,4700.85
4733,4547.332
4734,3527.8115
4735,15557.967
4736,11011.209
4737,4903.309
4738,3085.6643
4739,5333.29
4740,4149.761
4741,2393.0098
4742,7107.9453
4743,4479.952
4744,5512.8
4745,6434.812
4746,4961.8296
4747,5008.0615
4748,5687.9243
4749,6288.449
4750,6865.133
4751,2711.9238
4752,5586.8257
4753,6601.5347
4754,7760.043
4755,5535.7954
4756,7023.951
4757,2216.5913
4758,8656.0205
4759,4864.0205
4760,3671.3381
4761,4025.7715
4762,4034.5522
4763,4542.234
4764,6688.71
4765,3793.9316
4766,5865.55
4767,4697.336
4768,7601.9507
4769,8007.367
4770,4690.3784
4771,7078.218
4772,5873.455
4773,2283.4805
4774,10124.224
4775,3299.5134
4776,2924.3452
4777,5974.5747
4778,12273.666
4779,8996.5
4780,4075.5232
4781,4411.424
4782,6435.352
4783,6814.696
4784,4015.0637
4785,7692.012
4786,2932.1868
4787,3663.4736
4788,3815.5012
4789,3164.3972
4790,2686.8958
4791,7410.8916
4792,6206.656
4793,5781.5254
4794,4764.7656
4795,7469.0024
4796,7582.225
4797,4450.2656
4798,4863.422
4799,5289.462
4800,6869.5474
4801,4642.6875
4802,1916.859
4803,6378.0083
4804,5703.299
4805,5909.5884
4806,5252.5884
4807,3037.6333
4808,9233.291
4809,2684.2107
4810,8322.231
4811,4961.5786
4812,4604.2085
4813,7182.667
4814,3693.7573
4815,4214.7646
4816,8845.711
4817,2582.3604
4818,6554.441
4819,9213.814
4820,6456.3174
4821,2478.3496
4822,4651.6636
4823,3339.846
4824,2268.7427
4825,4890.17
4826,6339.217
4827,4807.6807
4828,4276.1655
4829,4798.527
4830,4512.0312
4831,8349.057
4832,5153.771
4833,5755.758
4834,3788.3516
4835,5555.632
4836,5270.0225
4837,5903.7407
4838,7573.949
4839,7363.8384
4840,7875.618
4841,5204.8936
4842,5015.108
4843,2741.298
4844,5171.8643
4845,8531.41
4846,6433.916
4847,5550.7695
4848,14497.071
4849,3061.5796
4850,4617.3457
4851,4054.715
4852,8166.7197
4853,9928.98
4854,7779.8745
4855,7133.047
4856,7060.2754
4857,9526.229
4858,6685.9414
4859,4994.408
4860,2022.0103
4861,4561.8296
4862,3300.5776
4863,3012.9717
4864,6589.764
4865,16423.582
4866,5434.372
4867,3184.1074
4868,4417.222
4869,4383.2866
4870,5462.571
4871,2238.7083
4872,5932.4165
4873,6399.593
4874,3189.8625
4875,10393.826
4876,11281.638
4877,3115.1943
4878,5359.252
4879,3905.3848
4880,4241.0435
4881,3902.9492
4882,8185.709
4883,3613.118
4884,4304.063
4885,4721.1167
4886,5070.525
4887,4873.5596
4888,7107.118
4889,3088.5947
4890,7885.0737
4891,6480.4717
4892,4635.744
4893,3832.2368
4894,3751.462
4895,4583.7
4896,4465.395
4897,8563.245
4898,3932.499
4899,3532.1016
4900,5910.575
4901,5221.6616
4902,5544.2183
4903,4844.1616
4904,5390.952
4905,10045.649
4906,6446.6255
4907,5938.814
4908,3424.556
4909,4492.9106
4910,6276.3325
4911,3729.813
4912,4666.423
4913,4760.9585
4914,10547.748
4915,6674.651
4916,4187.41
4917,5406.0244
4918,4989.199
4919,6087.8315
4920,5838.1104
4921,8781.136
4922,6109.535
4923,4783.222
4924,5008.8975
4925,1933.9297
4926,3584.3738
4927,20186.443
4928,1981.4972
4929,4606.699
4930,6095.548
4931,6570.8535
4932,6033.1177
4933,7971.3086
4934,5421.7285
4935,5408.134
4936,2535.0432
4937,7433.7515
4938,3621.8071
4939,6376.323
4940,9063.583
4941,4029.4136
4942,7922.79
4943,6630.8857
4944,3059.7546
4945,5619.5557
4946,6290.627
4947,2806.1292
4948,7891.2207
4949,6116.1997
4950,4368.673
4951,9127.102
4952,7307.835
4953,5559.1094
4954,4505.3564
4955,3566.0999
4956,4892.89
4957,3592.0547
4958,5742.558
4959,2350.2961
4960,5666.6045
4961,2710.959
4962,5057.083
4963,5096.292
4964,4022.3474
4965,4916.9385
4966,8572.471
4967,5062.744
4968,6727.7783
4969,5368.8657
4970,5648.952
4971,8591.371
4972,6676.828
4973,3681.8176
4974,4994.442
4975,4760.6313
4976,3849.3247
4977,12129.921
4978,5620.708
4979,4787.6543
4980,8545.319
4981,6520.986
4982,1869.1901
4983,9187.277
4984,7331.537
4985,6234.65
4986,7115.0537
4987,6267.5386
4988,8252.46
4989,4830.96
4990,4018.543
4991,3051.2432
4992,5720.2915
4993,7421.7925
4994,2632.8342
4995,7447.6543
4996,6313.0474
4997,4653.39
4998,6470.6016
4999,4454.3086
5000,6722.589
5001,2421.747
5002,4407.1675
5003,4570.9507
5004,3443.037
5005,5752.547
5006,6978.3086
5007,7903.3325
5008,5572.541
5009,4010.1987
5010,5696.34
5011,6437.826
5012,6652.2974
5013,2807.0396
5014,2725.1
5015,8333.24
5016,6139.14
5017,3693.4543
5018,6965.4146
5019,6506.274
5020,5598.3853
5021,4800.9717
5022,1430.4664
5023,6074.259
5024,5303.284
5025,5158.458
5026,8542.044
5027,6520.5444
5028,3325.6758
5029,5084.5947
5030,2895.8765
5031,966.54834
5032,6108.2007
5033,8968.211
5034,5164.2183
5035,4184.1196
5036,2739.2852
5037,4609.3364
5038,7000.869
5039,5531.7837
5040,8689.041
5041,3843.52
5042,4031.0476
5043,3200.5708
5044,6242.695
5045,2994.7832
5046,2560.248
5047,4115.512
5048,3757.683
5049,6047.625
5050,4047.311
5051,5006.915
5052,5004.06
5053,7484.0137
5054,4684.968
5055,4095.836
5056,9442.454
5057,6447.173
5058,6128.9536
5059,1887.4963
5060,4464.5137
5061,5093.682
5062,3654.9146
5063,7395.964
5064,9020.179
5065,5919.3315
5066,5840.355
5067,5789.7646
5068,6777.5527
5069,9857.871
5070,3198.2024
5071,3459.875
5072,4639.708
5073,5107.9087
5074,5806.3555
5075,6775.6523
5076,6391.394
5077,6065.337
5078,2655.1858
5079,6001.4873
5080,6112.817
5081,3107.4417
5082,6037.902
5083,3047.5195
5084,6773.6104
5085,5243.6675
5086,5029.048
5087,5845.705
5088,3735.0505
5089,4825.157
5090,6541.7686
5091,4616.535
5092,8239.616
5093,5031.879
5094,8037.852
5095,4927.0513
5096,3573.2136
5097,7789.6904
5098,2773.8538
5099,8630.785
5100,5663.6113
5101,4684.1274
5102,6840.0537
5103,4556.963
5104,4484.433
5105,6099.0547
5106,3140.1172
5107,3039.8857
5108,5619.491
5109,5241.3726
5110,9295.196
5111,5673.0566
5112,5495.684
5113,3316.89
5114,6153.3564
5115,2843.1028
5116,10293.9375
5117,6323.304
5118,12478.336
5119,5586.0527
5120,4818.497
5121,7754.871
5122,6699.5835
5123,2792.4944
5124,8433.758
5125,6200.0938
5126,5537.026
5127,5844.852
5128,4312.089
5129,2899.0208
5130,5172.1157
5131,3660.0713
5132,2548.154
5133,6954.7266
5134,5100.586
5135,20456.455
5136,7027.9985
5137,3599.924
5138,5602.4824
5139,8432.165
5140,5716.7954
5141,5910.806
5142,5322.5923
5143,6730.975
5144,6109.704
5145,3808.2324
5146,4671.295
5147,5993.65
5148,6497.3745
5149,5917.2427
5150,7461.6685
5151,4784.6274
5152,4069.6335
5153,4656.054
5154,8071.8247
5155,8881.123
5156,6851.6636
5157,6230.655
5158,3059.4978
5159,5395.011
5160,3449.3228
5161,6940.724
5162,8940.667
5163,8557.31
5164,4611.1396
5165,3473.255
5166,3920.6814
5167,5667.994
5168,8055.128
5169,5151.058
5170,4595.0957
5171,4332.531
5172,6763.0425
5173,3147.0146
5174,6741.2163
5175,3469.7246
5176,6508.682
5177,5594.878
5178,4922.8657
5179,7637.3076
5180,5399.1294
5181,4050.0532
5182,5773.49
5183,6351.9634
5184,9866.055
5185,5243.3477
5186,5974.9507
5187,6627.876
5188,7975.1714
5189,5682.377
5190,7438.574
5191,3242.4119
5192,3995.8945
5193,4914.1484
5194,5861.053
5195,8803.912
5196,6909.0728
5197,4540.709
5198,6699.0273
5199,6650.9653
5200,8008.123
5201,3408.8716
5202,11622.249
5203,3605.6016
5204,5576.7095
5205,7090.685
5206,3801.5215
5207,5111.7446
5208,5486.0107
5209,6218.549
5210,4952.3394
5211,4708.668
5212,6638.891
5213,6639.708
5214,5176.0244
5215,4196.591
5216,6867.949
5217,10994.251
5218,6027.113
5219,3716.3704
5220,5879.8843
5221,5828.996
5222,5807.7627
5223,7323.1294
5224,3430.0159
5225,6931.3564
5226,4966.261
5227,6148.71
5228,6644.669
5229,4665.684
5230,4648.4966
5231,3890.3223
5232,6545.582
5233,7234.4395
5234,4193.3735
5235,4243.0264
5236,6026.1875
5237,5193.596
5238,4850.5376
5239,8007.871
5240,5336.6436
5241,6451.2266
5242,4433.521
5243,4245.172
5244,5463.7383
5245,7207.29
5246,6090.1606
5247,7162.7856
5248,6884.175
5249,4715.1177
5250,7717.9614
5251,4577.5396
5252,5050.0884
5253,7589.2437
5254,5342.613
5255,8571.408
5256,7176.8047
5257,6332.3096
5258,5143.6543
5259,6706.9043
5260,6480.4653
5261,5210.318
5262,3288.6658
5263,4392.2896
5264,6215.0205
5265,4245.8765
5266,3650.775
5267,6569.688
5268,5945.746
5269,5435.528
5270,5080.164
5271,4374.014
5272,5505.5586
5273,6105.952
5274,5222.7075
5275,4941.3877
5276,4968.7773
5277,5565.5024
5278,3049.73
5279,5820.9175
5280,4005.0493
5281,7693.2446
5282,6280.782
5283,5241.0923
5284,10855.835
5285,3468.1428
5286,5022.0923
5287,8740.275
5288,6012.976
5289,7723.919
5290,6825.234
5291,5165.6123
5292,5821.273
5293,5082.8057
5294,6333.131
5295,9127.536
5296,5404.2095
5297,2482.9646
5298,4064.873
5299,7063.7847
5300,8401.996
5301,4914.247
5302,5802.508
5303,4391.917
5304,4150.8027
5305,2958.065
5306,3986.023
5307,5785.674
5308,6286.0083
5309,5922.7935
5310,8063.1836
5311,7376.3228
5312,8007.772
5313,7177.106
5314,4070.7285
5315,8146.1743
5316,8624.408
5317,4520.824
5318,5978.9756
5319,4403.7383
5320,6138.285
5321,3651.8965
5322,4923.0254
5323,4029.1523
5324,7855.415
5325,6433.051
5326,7191.174
5327,6792.1006
5328,4958.1484
5329,6850.8857
5330,15546.575
5331,7863.001
5332,4325.8735
5333,2633.903
5334,5482.992
5335,6555.3975
5336,5306.178
5337,11950.861
5338,18321.648
5339,3643.0552
5340,4650.324
5341,7391.8877
5342,4167.3345
5343,6015.592
5344,5135.761
5345,6025.82
5346,5201.479
5347,5439.2363
5348,5497.8604
5349,6664.847
5350,7499.2334
5351,5782.159
5352,5886.0737
5353,6105.51
5354,4178.5996
5355,4646.7725
5356,7058.404
5357,4821.081
5358,4913.272
5359,6394.2476
5360,5016.9116
5361,4841.1084
5362,6075.371
5363,5698.1006
5364,8167.514
5365,6944.651
5366,6679.459
5367,5354.5815
5368,3293.5825
5369,5110.6865
5370,5794.3887
5371,5390.9883
5372,4157.8525
5373,6692.475
5374,5377.794
5375,8717.372
5376,5890.224
5377,4660.124
5378,4184.2554
5379,4408.223
5380,8252.491
5381,4890.1
5382,7282.0625
5383,12558.294
5384,7091.679
5385,5021.6323
5386,4948.137
5387,3969.0098
5388,6333.7773
5389,3353.7886
5390,4793.0645
5391,8911.576
5392,4781.8945
5393,11698.997
5394,10769.199
5395,5169.3145
5396,5461.107
5397,5617.5835
5398,5618.6553
5399,4806.9746
5400,9508.817
5401,6815.8203
5402,7306.3296
5403,4078.1091
5404,6515.552
5405,5301.367
5406,7154.1826
5407,5839.8926
5408,5223.011
5409,6143.7915
5410,5756.131
5411,7197.686
5412,8178.2876
5413,5869.423
5414,8506.214
5415,6041.197
5416,7734.225
5417,5129.989
5418,4188.121
5419,4507.76
5420,7412.348
5421,5761.234
5422,6479.285
5423,5337.2954
5424,7765.233
5425,4562.13
5426,7338.701
5427,5517.85
5428,3503.828
5429,11176.309
5430,14575.61
5431,5807.541
5432,5621.287
5433,7141.3384
5434,8567.061
5435,9872.041
5436,4724.7705
5437,6100.4624
5438,5020.3247
5439,7392.367
5440,3785.4111
5441,4996.0903
5442,4834.417
5443,5018.0938
5444,6886.138
5445,3971.335
5446,3378.9592
5447,6829.219
5448,3841.9292
5449,3732.6284
5450,4894.7666
5451,5096.7686
5452,8030.1206
5453,7846.9756
5454,5876.2793
5455,5957.2812
5456,6094.978
5457,9959.3125
5458,5662.342
5459,5068.296
5460,4488.974
5461,8301.477
5462,4085.5461
5463,6421.562
5464,2997.2415
5465,4165.5303
5466,5677.111
5467,5737.948
5468,5185.1763
5469,8757.732
5470,8356.354
5471,10370.6455
5472,5212.669
5473,9360.703
5474,2901.0847
5475,4774.3745
5476,5754.2593
5477,3360.3057
5478,8314.488
5479,4083.6604
5480,4795.7217
5481,8007.642
5482,8439.641
5483,7073.352
5484,4738.3013
5485,3972.6687
5486,7850.524
5487,7643.8228
5488,4700.8545
5489,4967.446
5490,5930.8438
5491,7387.363
5492,4454.793
5493,4830.536
5494,7019.444
5495,7193.6436
5496,11466.081
5497,4834.8047
5498,11704.868
5499,5976.2446
5500,4575.767
5501,3067.4353
5502,5135.9424
5503,5386.162
5504,5128.6235
5505,7505.6597
5506,4775.3125
5507,3756.5542
5508,6352.6665
5509,2992.3044
5510,7110.2305
5511,6102.4473
5512,6869.0957
5513,7625.4795
5514,4409.6147
5515,7718.5796
5516,5745.637
5517,5047.6753
5518,5852.59
5519,4328.107
5520,8055.873
5521,5861.154
5522,3589.592
5523,5893.1465
5524,7562.111
5525,6121.7207
5526,4964.6416
5527,7029.6143
5528,5146.167
5529,6100.777
5530,4989.68
5531,8196.529
5532,4586.364
5533,5024.598
5534,5096.433
5535,4525.0913
5536,3583.9258
5537,4506.8564
5538,8143.665
5539,7684.3345
5540,9855.878
5541,8951.819
5542,7525.0996
5543,5398.4756
5544,4799.68
5545,9409.532
5546,9052.041
5547,6627.364
5548,7394.102
5549,7568.959
5550,4822.8657
5551,3272.4175
5552,9889.777
5553,5356.1343
5554,5089.743
5555,5377.5786
5556,1817.6943
5557,8760.949
5558,5756.378
5559,6115.896
5560,4776.5337
5561,4684.4404
5562,5849.1353
5563,5665.7075
5564,6378.428
5565,4812.067
5566,4088.8953
5567,3191.3723
5568,2612.5095
5569,6059.78
5570,15804.085
5571,3632.6997
5572,5370.7915
5573,5612.3936
5574,4987.496
5575,4137.548
5576,4991.1226
5577,3244.9863
5578,6898.9907
5579,6049.5405
5580,3337.1167
5581,7429.7886
5582,3954.9429
5583,4371.136
5584,8242.934
5585,6422.971
5586,8391.953
5587,3959.975
5588,5635.2344
5589,4227.702
5590,4235.044
5591,12664.55
5592,9423.857
5593,6312.469
5594,4201.4297
5595,4436.2197
5596,5669.189
5597,3737.7593
5598,8023.613
5599,4398.8853
5600,4784.3403
5601,6413.5986
5602,4368.569
5603,5624.0063
5604,5427.627
5605,6416.829
5606,6474.8804
5607,3509.3171
5608,4974.065
5609,5717.5913
5610,7402.7744
5611,7698.7207
5612,6300.102
5613,3352.896
5614,7454.9673
5615,5000.7866
5616,4780.157
5617,6327.262
5618,6490.1836
5619,5505.249
5620,5241.5522
5621,5349.298
5622,5425.9756
5623,5066.068
5624,6374.9126
5625,6626.3716
5626,4235.093
5627,8070.724
5628,5566.06
5629,4009.7053
5630,9827.952
5631,4039.8667
5632,2659.2888
5633,7006.467
5634,9542.078
5635,7664.176
5636,4363.142
5637,5450.2256
